left_foot_pressure,right_foot_pressure,core_stability
0.47084862067427896,0.47084862067427896,0.9997388506060887
0.47860877782049693,0.47860877782049693,0.9838596876755349
0.4612926591288875,0.4612926591288875,0.9555784951666308
0.4565690429340647,0.4565690429340647,0.9624737605747562
0.5255607713501799,0.5255607713501799,0.9147488485089174
0.4664276565902258,0.4664276565902258,0.8380307725825221
0.5413922199066304,0.5413922199066304,0.9354081370295435
0.48679996614480964,0.48679996614480964,0.9425506004119864
0.5170605809721346,0.5170605809721346,0.9970770280535811
0.47254021147688,0.47254021147688,0.9082602632512644
0.4740322768491867,0.4740322768491867,0.8542738030050113
0.5074709202867576,0.5074709202867576,0.9367345043479014
0.5060642925145986,0.5060642925145986,0.9958751639332909
0.5268729228012081,0.5268729228012081,0.8354427816538188
0.5257813305694267,0.5257813305694267,0.8651995837071206
0.5170687764663662,0.5170687764663662,0.9083761907545362
0.49491305658934914,0.49491305658934914,0.834042926976401
0.5390640386280617,0.5390640386280617,0.8044441279039877
0.5122578490221299,0.5122578490221299,0.8673966244882502
0.5490198490462358,0.5490198490462358,0.9730741603002117
0.5319369817934358,0.5319369817934358,0.808693679864743
0.4544309811238326,0.4544309811238326,0.8857858118033836
0.4820593907080318,0.4820593907080318,0.9524401545852165
0.5071875716470952,0.5071875716470952,0.9906365193821771
0.5221469537871487,0.5221469537871487,0.9970950798008864
0.5050336497761941,0.5050336497761941,0.8843938761217484
0.5286130422462182,0.5286130422462182,0.9900768588758235
0.4782655652757345,0.4782655652757345,0.8070837946561727
0.46839120512328253,0.46839120512328253,0.9491833875997113
0.45539166837897704,0.45539166837897704,0.9285492069267226
0.5073313744571523,0.5073313744571523,0.8499043715172305
0.5188599520675495,0.5188599520675495,0.9014637001359298
0.4826149717119362,0.4826149717119362,0.8259107475520991
0.5113584184855877,0.5113584184855877,0.9743194301903122
0.4552157230853329,0.4552157230853329,0.8715796171091297
0.4599293346296804,0.4599293346296804,0.9252088940931433
0.5201754772258499,0.5201754772258499,0.8317552572574525
0.4868069705217299,0.4868069705217299,0.8412329689262414
0.5171334031103005,0.5171334031103005,0.9983912741606304
0.5331721120279919,0.5331721120279919,0.9506172788882659
0.5352622437476118,0.5352622437476118,0.9923943739548142
0.4672167645464451,0.4672167645464451,0.8591702330424089
0.49862855723513466,0.49862855723513466,0.8329125753239641
0.5233926723632487,0.5233926723632487,0.9006136926957662
0.5273980596266911,0.5273980596266911,0.8989336564454687
0.5284675980728878,0.5284675980728878,0.8349893027515976
0.47281673343805847,0.47281673343805847,0.9466439139162821
0.46925348177237736,0.46925348177237736,0.8723555068877469
0.5090012468273696,0.5090012468273696,0.8372730461861035
0.524108579773822,0.524108579773822,0.8663966789086577
0.4819139515534194,0.4819139515534194,0.9127317399270031
0.46047051568624214,0.46047051568624214,0.9452941864360886
0.5216746382910078,0.5216746382910078,0.8963781772114969
0.4799697831380005,0.4799697831380005,0.9051189979656747
0.4666362724311722,0.4666362724311722,0.8277891871885498
0.4647723528397132,0.4647723528397132,0.9829381849416464
0.4814909547526717,0.4814909547526717,0.9857448395984089
0.5092678065913746,0.5092678065913746,0.9366853180836008
0.4858402238693817,0.4858402238693817,0.803526281786805
0.45206618515934316,0.45206618515934316,0.9074148431806652
0.4596908434677811,0.4596908434677811,0.9258437944177227
0.4790503247198619,0.4790503247198619,0.9989308445916221
0.5159704482147092,0.5159704482147092,0.9992133910389593
0.45985150734685337,0.45985150734685337,0.9715222470651115
0.5060656853500682,0.5060656853500682,0.8127661984052228
0.4619885870824004,0.4619885870824004,0.990655278155746
0.47116153273493816,0.47116153273493816,0.9225322494303998
0.4672188527555763,0.4672188527555763,0.9601773540958359
0.4567228635570811,0.4567228635570811,0.8814385699371707
0.5171329817386591,0.5171329817386591,0.863933894246918
0.4963403547386035,0.4963403547386035,0.8926488290967616
0.5331053440897339,0.5331053440897339,0.8293749025937655
0.4598890839982317,0.4598890839982317,0.8714132277506612
0.46447329333380727,0.46447329333380727,0.9715234999536557
0.4806457731350451,0.4806457731350451,0.8075900972521763
0.5265865986938808,0.5265865986938808,0.830175609364921
0.4805758823155699,0.4805758823155699,0.8250232319298971
0.4908418707498693,0.4908418707498693,0.8806151085400457
0.48016035662971646,0.48016035662971646,0.9993973801781724
0.458022429180103,0.458022429180103,0.8346715860422765
0.5439433622896188,0.5439433622896188,0.829096529919852
0.5048538992071189,0.5048538992071189,0.9830111459552309
0.5287833188185497,0.5287833188185497,0.9764101033931931
0.5158357092185296,0.5158357092185296,0.806448073999311
0.5014254279061975,0.5014254279061975,0.950341192035863
0.458967825665938,0.458967825665938,0.9310931402952859
0.5142733545270305,0.5142733545270305,0.9535481619705418
0.4655370355936832,0.4655370355936832,0.8989004909591845
0.4914383169356277,0.4914383169356277,0.998275843689659
0.512911314348043,0.512911314348043,0.8087694037421926
0.5282229000472124,0.5282229000472124,0.8468743172807611
0.518504517570862,0.518504517570862,0.879309197394723
0.5171533529054629,0.5171533529054629,0.8899555883131407
0.46490422091752076,0.46490422091752076,0.9842734805399037
0.4846128540071588,0.4846128540071588,0.9120008728154518
0.45429122726601945,0.45429122726601945,0.8090221991040788
0.5219476893176465,0.5219476893176465,0.8815725926851324
0.5452585981317419,0.5452585981317419,0.883298082473814
0.4764110390179076,0.4764110390179076,0.993098187687557
0.45876967091623094,0.45876967091623094,0.9198394182042217
0.49755700767536537,0.49755700767536537,0.9271302142317878
0.535669822312757,0.535669822312757,0.9426506062502542
0.505197419527178,0.505197419527178,0.9540078631364246
0.45467771501901133,0.45467771501901133,0.9270102140404979
0.5474272240527946,0.5474272240527946,0.8474388702267871
0.5328649909962602,0.5328649909962602,0.9748091828682328
0.463159407705151,0.463159407705151,0.946423960082126
0.5421797756503509,0.5421797756503509,0.9483740970193912
0.4950688288605189,0.4950688288605189,0.9993113478469499
0.48718979905749416,0.48718979905749416,0.9605053069726632
0.49610533305271887,0.49610533305271887,0.9658302806310306
0.5334571956870948,0.5334571956870948,0.9902811031420317
0.5159479678286786,0.5159479678286786,0.8302267999697788
0.4559248452399728,0.4559248452399728,0.8995454752956136
0.5457604371116171,0.5457604371116171,0.9161134047181575
0.46477841334783176,0.46477841334783176,0.8658551458444915
0.5245567951735352,0.5245567951735352,0.9678806687789011
0.5136136530428131,0.5136136530428131,0.9524839243291447
0.4687528047946561,0.4687528047946561,0.9441766149016249
0.467073207611305,0.467073207611305,0.9994298879516333
0.5370327593704692,0.5370327593704692,0.8518762746816781
0.49196949234995974,0.49196949234995974,0.9470914503350842
0.5154576514174138,0.5154576514174138,0.9102808949811801
0.5004071003856674,0.5004071003856674,0.8625978364987752
0.522735351707596,0.522735351707596,0.8321173741446252
0.4979242375039331,0.4979242375039331,0.9791767674135095
0.47873799152555685,0.47873799152555685,0.9190910965415691
0.4863383370996497,0.4863383370996497,0.9649867675281589
0.5359077694450343,0.5359077694450343,0.909068996800309
0.4968034692922727,0.4968034692922727,0.843995416130804
0.4713449332244609,0.4713449332244609,0.8675097626200651
0.5434605388077254,0.5434605388077254,0.8763077684947094
0.5296600456498377,0.5296600456498377,0.9945869625007404
0.4555666146056199,0.4555666146056199,0.8011266556762765
0.5498942961980519,0.5498942961980519,0.9971332046049014
0.5194926696440103,0.5194926696440103,0.9960923270219662
0.4660266599040587,0.4660266599040587,0.9992301581060273
0.4737167681298597,0.4737167681298597,0.895317635783927
0.5192445481241548,0.5192445481241548,0.9927617939241999
0.5279761055279122,0.5279761055279122,0.8791198363699655
0.47390359431498064,0.47390359431498064,0.8052588881336774
0.4756968853899271,0.4756968853899271,0.8448694372743529
0.48071206948720613,0.48071206948720613,0.989059248987477
0.5098018364836637,0.5098018364836637,0.8027529386670801
0.4671816178301277,0.4671816178301277,0.909198827084595
0.46042431988847776,0.46042431988847776,0.8151203177789359
0.5178864089085514,0.5178864089085514,0.8572793156855157
0.527909793979317,0.527909793979317,0.8176185701423774
0.5000929404416505,0.5000929404416505,0.9719057242226112
0.48638327102683854,0.48638327102683854,0.9182141419295412
0.49320427135264766,0.49320427135264766,0.9804212931436626
0.4888407833871952,0.4888407833871952,0.9376706399080457
0.5459984908237676,0.5459984908237676,0.9942058262490199
0.5268089905219141,0.5268089905219141,0.9019755309520814
0.4708087214850111,0.4708087214850111,0.927742116352575
0.48841891520539804,0.48841891520539804,0.9152617639778113
0.504401229136311,0.504401229136311,0.8968520858893225
0.5112985862063689,0.5112985862063689,0.9691918730846025
0.4968183896028767,0.4968183896028767,0.9289050271340721
0.5310126635011959,0.5310126635011959,0.9602624529710946
0.5267606019458232,0.5267606019458232,0.9572727873204827
0.5005157918628167,0.5005157918628167,0.8382090321310591
0.535442938678173,0.535442938678173,0.9300327065035288
0.5251089530442387,0.5251089530442387,0.8399296038362669
0.5278581848720644,0.5278581848720644,0.9166640956487542
0.5456400779433417,0.5456400779433417,0.9354869368892601
0.4766466941209203,0.4766466941209203,0.9994470143175174
0.47676481623668493,0.47676481623668493,0.8061083956299477
0.538895225569064,0.538895225569064,0.8182484788227442
0.527222637338568,0.527222637338568,0.8154053392742463
0.5426545541435628,0.5426545541435628,0.8796722572533481
0.45631301603244534,0.45631301603244534,0.9643176722971627
0.5127757077261597,0.5127757077261597,0.9688112665574271
0.46446283381234477,0.46446283381234477,0.9473959191442304
0.5003897198292583,0.5003897198292583,0.9793756483659896
0.46557469318534445,0.46557469318534445,0.8645719888338905
0.4628078508984879,0.4628078508984879,0.8176309288504598
0.4512168345382033,0.4512168345382033,0.8116306055979701
0.5130238812382905,0.5130238812382905,0.9704265439238773
0.48590226166900863,0.48590226166900863,0.9460872588707383
0.46051882848789716,0.46051882848789716,0.9397230612022242
0.48228377777313103,0.48228377777313103,0.8679352677091338
0.4668944091451585,0.4668944091451585,0.8759810377236452
0.544169483150166,0.544169483150166,0.9916227057798639
0.4820004885761348,0.4820004885761348,0.812760948819587
0.483395352328939,0.483395352328939,0.9547463473875586
0.5339858003399586,0.5339858003399586,0.8619266647416787
0.5147755761286005,0.5147755761286005,0.8078109236825113
0.5210171607403001,0.5210171607403001,0.9485140221484912
0.5136001803988961,0.5136001803988961,0.8661823771356749
0.5446196283948566,0.5446196283948566,0.9444295037485593
0.4707000831558045,0.4707000831558045,0.941530876623624
0.5489039241755796,0.5489039241755796,0.906957375086623
0.5330956177556514,0.5330956177556514,0.9554746258421097
0.5088972588876343,0.5088972588876343,0.9162076648342488
0.5162371624396249,0.5162371624396249,0.8573273705696521
0.5148825876500615,0.5148825876500615,0.9468230602128838
0.4558396224059154,0.4558396224059154,0.9178279631755447
0.4718016498531939,0.4718016498531939,0.8025454563379841
0.546147088452475,0.546147088452475,0.9803288355540619
0.5034364428859379,0.5034364428859379,0.9091287236648627
0.48783536032619124,0.48783536032619124,0.9737254530959063
0.5262038463389075,0.5262038463389075,0.9765473677964489
0.502451894265581,0.502451894265581,0.8889933313470177
0.4513162771431898,0.4513162771431898,0.9015319992902462
0.5236237596715119,0.5236237596715119,0.8831508775351204
0.5232217560052862,0.5232217560052862,0.8898873550616091
0.46651487121099744,0.46651487121099744,0.9790294317943455
0.5456660088424213,0.5456660088424213,0.9576288027935822
0.47239081315411147,0.47239081315411147,0.8253051352631157
0.49577493673821993,0.49577493673821993,0.9220615563080192
0.46147359612609146,0.46147359612609146,0.9991813280772684
0.5103282319450588,0.5103282319450588,0.9191101402464972
0.48754511200572126,0.48754511200572126,0.9571743251186211
0.48531734622097056,0.48531734622097056,0.9538122946762342
0.5326976877220948,0.5326976877220948,0.8700635051744657
0.45095617128504784,0.45095617128504784,0.8743698605407918
0.5297946770892423,0.5297946770892423,0.9448152843580806
0.5071448565748079,0.5071448565748079,0.8999967063209671
0.54860985134802,0.54860985134802,0.9141141418260776
0.508944322060425,0.508944322060425,0.9425811580729675
0.4555379134147958,0.4555379134147958,0.9555150054078101
0.45506453264437263,0.45506453264437263,0.8543033155466143
0.5383152986371832,0.5383152986371832,0.8293587518873926
0.5341214145511053,0.5341214145511053,0.8583589293447451
0.48458900755820233,0.48458900755820233,0.9015076650184152
0.5118032484181138,0.5118032484181138,0.8684282634594078
0.49895913570556005,0.49895913570556005,0.9136725517695188
0.5467164055136052,0.5467164055136052,0.8106931448251258
0.5449960900876892,0.5449960900876892,0.9019500823227534
0.5483839008540775,0.5483839008540775,0.8735969813875416
0.5366448780634264,0.5366448780634264,0.9069333509785765
0.5409551590775101,0.5409551590775101,0.8845066709769954
0.47172787787671366,0.47172787787671366,0.8568451701275085
0.5331006788989775,0.5331006788989775,0.9808215810915272
0.5208857113204275,0.5208857113204275,0.8369529976842714
0.546278650882807,0.546278650882807,0.9362731151161119
0.5071261828442619,0.5071261828442619,0.9849289425164829
0.45851671667105565,0.45851671667105565,0.9077339919370866
0.5097398891187154,0.5097398891187154,0.9752816977158965
0.5186580928021288,0.5186580928021288,0.8249702956866569
0.47203210287124286,0.47203210287124286,0.8987577540512817
0.4894113383512729,0.4894113383512729,0.8914050560961879
0.509850341405168,0.509850341405168,0.801623761407399
0.4874105737316506,0.4874105737316506,0.8886514682718669
0.4874947717238664,0.4874947717238664,0.8738059512765196
0.46330866391727976,0.46330866391727976,0.9339597455549231
0.5440746723077666,0.5440746723077666,0.9876659557153037
0.5250494384495097,0.5250494384495097,0.8171582176524074
0.4501243438866102,0.4501243438866102,0.8654952773429246
0.5265613284022166,0.5265613284022166,0.8888129474788504
0.5239794992657859,0.5239794992657859,0.8910370756068767
0.4509730960155523,0.4509730960155523,0.9549619441684507
0.4869604297613765,0.4869604297613765,0.8886791331666882
0.510674769032553,0.510674769032553,0.8054322602907307
0.4952750651858036,0.4952750651858036,0.9420208189185663
0.5277986118720508,0.5277986118720508,0.9769659390291343
0.4925458332634434,0.4925458332634434,0.9027809425099346
0.4653862969453837,0.4653862969453837,0.9162217043397011
0.5476415624273829,0.5476415624273829,0.8325872877938093
0.4742039992776047,0.4742039992776047,0.8441291889357915
0.5217692310541333,0.5217692310541333,0.8470340478249224
0.46431563116640723,0.46431563116640723,0.8861483949762591
0.4829012613783933,0.4829012613783933,0.9856290441791284
0.4942027608430424,0.4942027608430424,0.9043569533429773
0.4692232004527064,0.4692232004527064,0.8384195290402705
0.494995957636861,0.494995957636861,0.85321754717379
0.465716282299175,0.465716282299175,0.8768030059454369
0.5059006538985891,0.5059006538985891,0.9246517951385599
0.5163713252520195,0.5163713252520195,0.8880066306008011
0.4562434284028011,0.4562434284028011,0.878488968835385
0.5371132121082168,0.5371132121082168,0.912945720079799
0.46851408850420356,0.46851408850420356,0.8483669989908931
0.4725362425320324,0.4725362425320324,0.8157806545169165
0.5161349840083064,0.5161349840083064,0.8048828629644444
0.49687510604344143,0.49687510604344143,0.8502518326934254
0.4999395599171066,0.4999395599171066,0.8183184068288938
0.46281549845631326,0.46281549845631326,0.8672681277041534
0.5305735821876408,0.5305735821876408,0.9545867080719511
0.511705424610421,0.511705424610421,0.9432588660973676
0.4635382043309456,0.4635382043309456,0.9221855245576058
0.4873999367025596,0.4873999367025596,0.9705000487758958
0.5310409932735031,0.5310409932735031,0.8564135249088554
0.5068355045986621,0.5068355045986621,0.9770107506059932
0.46086487791329306,0.46086487791329306,0.8798478339338358
0.4872777045789287,0.4872777045789287,0.8801786636533253
0.47426943984557346,0.47426943984557346,0.8810703227251043
0.5017465553653727,0.5017465553653727,0.8196188732481964
0.534336112887199,0.534336112887199,0.9950980996662111
0.493626713480442,0.493626713480442,0.8277013555650319
0.49333420303683234,0.49333420303683234,0.8681771448938369
0.5405350902327037,0.5405350902327037,0.8638600640653514
0.5076185412507273,0.5076185412507273,0.8149358865633419
0.5066191087397407,0.5066191087397407,0.8304520260223753
0.47619098918753894,0.47619098918753894,0.8089716672370773
0.5107722747837127,0.5107722747837127,0.8584808987121028
0.5075910467417397,0.5075910467417397,0.9733313848057813
0.4896851470341864,0.4896851470341864,0.867888441147477
0.5490695565899181,0.5490695565899181,0.8247383664134759
0.5381890964948087,0.5381890964948087,0.9291387736767835
0.5249586290076815,0.5249586290076815,0.9993201824109821
0.5037345588413,0.5037345588413,0.8464647579063855
0.49620598018946305,0.49620598018946305,0.8559142010741139
0.46848973952232,0.46848973952232,0.9943694108561577
0.4805737474014624,0.4805737474014624,0.8357552575100975
0.5273960799823211,0.5273960799823211,0.9022428134918328
0.4953748953937552,0.4953748953937552,0.847930426603219
0.5382269516569502,0.5382269516569502,0.9864703795802487
0.4647911136345529,0.4647911136345529,0.9963042029152588
0.5008347096013637,0.5008347096013637,0.962939569224003
0.514696568402131,0.514696568402131,0.8629567631625621
0.5016848456307926,0.5016848456307926,0.8806974950561011
0.5389226891584987,0.5389226891584987,0.8484611367332843
0.5489563281829141,0.5489563281829141,0.9781515934017984
0.461583465834137,0.461583465834137,0.9829116555376316
0.4629954904076921,0.4629954904076921,0.8837741324492094
0.46303241135601214,0.46303241135601214,0.9313066139806003
0.5181177096070528,0.5181177096070528,0.8331106359549388
0.4872676095495838,0.4872676095495838,0.8869871800726818
0.5233314661265906,0.5233314661265906,0.9262998213346996
0.4905471472886979,0.4905471472886979,0.877080623703604
0.5127606721332064,0.5127606721332064,0.871519905137292
0.5269858005678894,0.5269858005678894,0.8001997984533886
0.5048215910654921,0.5048215910654921,0.9608586927554228
0.5039503590450006,0.5039503590450006,0.9778675224042896
0.45882343252856345,0.45882343252856345,0.9938927059091665
0.4910781742909435,0.4910781742909435,0.9438542770138432
0.5045777153224937,0.5045777153224937,0.909758462473977
0.496198082566641,0.496198082566641,0.8538569039617419
0.5400782000188425,0.5400782000188425,0.9998598951926997
0.540653063211949,0.540653063211949,0.9179505709064212
0.5321917380588762,0.5321917380588762,0.9362308144660892
0.487529807537312,0.487529807537312,0.9364812323910635
0.5217299151687534,0.5217299151687534,0.9690503591514363
0.489528846106961,0.489528846106961,0.8019345077693839
0.47325935989757595,0.47325935989757595,0.8440493880862744
0.4842902643550882,0.4842902643550882,0.9331068000340028
0.4570964633285536,0.4570964633285536,0.9790291473649135
0.4831777509004647,0.4831777509004647,0.9370677563842713
0.4960742217261172,0.4960742217261172,0.882698258298736
0.5455480894780831,0.5455480894780831,0.8723110991740524
0.4813410586219625,0.4813410586219625,0.9475896016566641
0.5402453539205521,0.5402453539205521,0.9482475394274387
0.4728858275823497,0.4728858275823497,0.9214115985011381
0.46909688977592495,0.46909688977592495,0.8582934048194675
0.5018995456432165,0.5018995456432165,0.9850309636781087
0.5172511369297407,0.5172511369297407,0.9103759884237278
0.45443322508022815,0.45443322508022815,0.9580984712496661
0.4721065865047217,0.4721065865047217,0.8428616524323663
0.49556836665013165,0.49556836665013165,0.8688081577229456
0.48310043359831817,0.48310043359831817,0.9749159032774685
0.5212621079348322,0.5212621079348322,0.8100214059879938
0.5011160596041317,0.5011160596041317,0.9024630622513324
0.46603591056039007,0.46603591056039007,0.8963410959688018
0.5394465379315091,0.5394465379315091,0.9502460377816164
0.479290567548336,0.479290567548336,0.8563787541198665
0.5231131108964424,0.5231131108964424,0.8438133643719199
0.5279915779105411,0.5279915779105411,0.9852265677546468
0.5463157700256103,0.5463157700256103,0.914341930391693
0.49985074665241014,0.49985074665241014,0.820937913656731
0.5115835515464433,0.5115835515464433,0.8386072324428643
0.4834876293479534,0.4834876293479534,0.9997652119028497
0.5178179293412066,0.5178179293412066,0.8391217992504385
0.496338348586632,0.496338348586632,0.9220951022707358
0.49376523647244225,0.49376523647244225,0.8840256157991236
0.5355467529116106,0.5355467529116106,0.977119818969967
0.45501688434986887,0.45501688434986887,0.9510337184590656
0.5381962427831869,0.5381962427831869,0.9193902792523632
0.5352069837828557,0.5352069837828557,0.8021477963595965
0.5006366253561789,0.5006366253561789,0.975959041498692
0.49902028542056287,0.49902028542056287,0.8889334941677433
0.48618073680354906,0.48618073680354906,0.9863155306037154
0.5494173791681735,0.5494173791681735,0.8991078025708402
0.4611169332753841,0.4611169332753841,0.9388448978365451
0.5090215235628608,0.5090215235628608,0.8138585298933285
0.5181681590112417,0.5181681590112417,0.9490303307053571
0.5434330008216945,0.5434330008216945,0.8675992062623846
0.5280203496856761,0.5280203496856761,0.8702718028663562
0.5143847202811547,0.5143847202811547,0.823731168941878
0.4616812316812123,0.4616812316812123,0.8293714297280405
0.48737335168314677,0.48737335168314677,0.837151811241242
0.46388416425479856,0.46388416425479856,0.8656412337142845
0.5381212732465515,0.5381212732465515,0.9783939825551211
0.5249621155563643,0.5249621155563643,0.8736520476460161
0.525753678679723,0.525753678679723,0.9448725413126438
0.5152256517773545,0.5152256517773545,0.8165495007779743
0.500704353693671,0.500704353693671,0.9182197598543985
0.46499710594634974,0.46499710594634974,0.8963782462540879
0.4829694886705052,0.4829694886705052,0.9955915893909009
0.46369157924768906,0.46369157924768906,0.9692415539757926
0.5224913142852343,0.5224913142852343,0.89096595448773
0.4660228776022005,0.4660228776022005,0.9550285528090677
0.5202113550171685,0.5202113550171685,0.8386077482587555
0.5192255389595906,0.5192255389595906,0.9124672654783557
0.49593044789912893,0.49593044789912893,0.8149238111137417
0.46352286541180526,0.46352286541180526,0.8696178064503366
0.4814800826134037,0.4814800826134037,0.8451724363244341
0.48200931090755517,0.48200931090755517,0.9437819630650421
0.5200385133143294,0.5200385133143294,0.8980181382428724
0.46137430194137247,0.46137430194137247,0.9502140957696021
0.5329068646216091,0.5329068646216091,0.9030590875262892
0.5261007290185914,0.5261007290185914,0.8172968884303278
0.4686306918174274,0.4686306918174274,0.9470735299465054
0.521916438177889,0.521916438177889,0.9666458527975611
0.5168513181467822,0.5168513181467822,0.9807062451825586
0.5248120800110927,0.5248120800110927,0.9143983890613416
0.4688928555448695,0.4688928555448695,0.9507170717998991
0.46575903221564685,0.46575903221564685,0.9504088673765254
0.4736483985922754,0.4736483985922754,0.8311499519597889
0.48658717031489757,0.48658717031489757,0.8328441374919142
0.5293664981035802,0.5293664981035802,0.8141771011618253
0.523792393747885,0.523792393747885,0.8639827270280603
0.5425451592278534,0.5425451592278534,0.8947017175482129
0.45586295590986153,0.45586295590986153,0.9995795705508435
0.45115562810141857,0.45115562810141857,0.8861986684136339
0.5199138829700799,0.5199138829700799,0.9452485177014742
0.4779287495794166,0.4779287495794166,0.9386794052545069
0.48340788955338176,0.48340788955338176,0.840896390050116
0.5046802025914513,0.5046802025914513,0.8117014302898873
0.46024131231267984,0.46024131231267984,0.9092013503067176
0.514269441654805,0.514269441654805,0.9400611184628952
0.48251474462311505,0.48251474462311505,0.9996503580372512
0.5132715124300992,0.5132715124300992,0.8717222104562342
0.5334006913073386,0.5334006913073386,0.9792729124162194
0.467111133333743,0.467111133333743,0.8763864911738373
0.5430873092914521,0.5430873092914521,0.9378823416861026
0.5030688141062444,0.5030688141062444,0.9196505861034104
0.5422927765173968,0.5422927765173968,0.8105957586605195
0.4707730082201778,0.4707730082201778,0.8156776853940517
0.5104562664604237,0.5104562664604237,0.8041528179448922
0.4903887117323605,0.4903887117323605,0.8741668169187979
0.5274222191156014,0.5274222191156014,0.9491602097532021
0.5105908943213296,0.5105908943213296,0.8345510787981446
0.4994515456958319,0.4994515456958319,0.9211705936767791
0.5412985406431009,0.5412985406431009,0.8577655560062156
0.48771170641716804,0.48771170641716804,0.9593985247958144
0.47199802048981815,0.47199802048981815,0.9596792298005982
0.5108101186852092,0.5108101186852092,0.9550829029932847
0.5124028437172814,0.5124028437172814,0.9049667027602754
0.49390946215718756,0.49390946215718756,0.8569133420159704
0.49866100436893823,0.49866100436893823,0.9618888087757269
0.54595534142999,0.54595534142999,0.8372201123878483
0.5232685691396801,0.5232685691396801,0.8579519204057312
0.4610601751482577,0.4610601751482577,0.8367895412321243
0.4712130070870611,0.4712130070870611,0.9348420320775296
0.5475576634435559,0.5475576634435559,0.9372472056231637
0.5226465553793531,0.5226465553793531,0.9305019985573506
0.5415045126144653,0.5415045126144653,0.8831202933729336
0.4803861463988722,0.4803861463988722,0.8200342014402867
0.5241866860086593,0.5241866860086593,0.9822339169030042
0.5214002708523512,0.5214002708523512,0.9015461928024476
0.47946899854393754,0.47946899854393754,0.8813944389822184
0.5050816325450705,0.5050816325450705,0.9177649786496587
0.5127415111270296,0.5127415111270296,0.8385580871638212
0.49811318108274655,0.49811318108274655,0.826509755820975
0.5327178706658013,0.5327178706658013,0.8811050442915888
0.533286904179799,0.533286904179799,0.8454441388199821
0.5350600548301557,0.5350600548301557,0.8488580589074329
0.5303423569098163,0.5303423569098163,0.9785022975557058
0.4988083477197145,0.4988083477197145,0.906151835437165
0.48814382981490073,0.48814382981490073,0.8966938128646702
0.5331376283714371,0.5331376283714371,0.9378959187457194
0.4990201458556267,0.4990201458556267,0.990309622735348
0.4746371398627982,0.4746371398627982,0.8224397128941129
0.5007343532322217,0.5007343532322217,0.9667069134218514
0.4641849821919242,0.4641849821919242,0.9168038359735692
0.5191629490598799,0.5191629490598799,0.8292330707623675
0.48359212816239067,0.48359212816239067,0.8594298637377984
0.47606587984474547,0.47606587984474547,0.8964722832929479
0.5456508746234745,0.5456508746234745,0.9382354289154846
0.5276880995758308,0.5276880995758308,0.8485214033906905
0.5287069502723932,0.5287069502723932,0.906975763093518
0.5123721969279184,0.5123721969279184,0.9369343254831723
0.5339172810510298,0.5339172810510298,0.8897481501695013
0.5259162481163382,0.5259162481163382,0.9726051922240352
0.5098773704133617,0.5098773704133617,0.9738918205680809
0.5461124401851718,0.5461124401851718,0.8941382435280891
0.46915949496844234,0.46915949496844234,0.99458514208178
0.5443379718994752,0.5443379718994752,0.8151170184810895
